Product Name,Brand,Price,Rating,Link
Women Printed Crossbody Bag,CAPRESE,₹809,No Rating,https://www.ajio.com/caprese-women-printed-crossbody-bag/p/4933853330_multi
Printed Sling Bag with Metal Logo,CAPRESE,₹979,No Rating,https://www.ajio.com/caprese-printed-sling-bag-with-metal-logo/p/4933853490_multi
Women Tote Bag with Metal Accent,CAPRESE,"₹1,620",No Rating,https://www.ajio.com/caprese-women-tote-bag-with-metal-accent/p/4933853160_multi
Women Printed Satchel Bag,CAPRESE,₹971,No Rating,https://www.ajio.com/caprese-women-printed-satchel-bag/p/4933853800_multi
Women Sling Bag with Adjustable Strap,CAPRESE,₹979,No Rating,https://www.ajio.com/caprese-women-sling-bag-with-adjustable-strap/p/4933853660_multi
Women Animal Print Tote Bag,CAPRESE,"₹1,279",No Rating,https://www.ajio.com/caprese-women-animal-print-tote-bag/p/4933853910_multi
Women Printed Slingbag,CAPRESE,₹809,No Rating,https://www.ajio.com/caprese-women-printed-slingbag/p/4933853400_multi
Women Tropical Print Sling Bag,CAPRESE,"₹1,049",No Rating,https://www.ajio.com/caprese-women-tropical-print-sling-bag/p/4933853650_multi
Shoulder Bag with Detachable Strap,CAPRESE,"₹1,645",No Rating,https://www.ajio.com/caprese-shoulder-bag-with-detachable-strap/p/450139384_coral
Quilted Tote Bag,CAPRESE,"₹1,485",No Rating,https://www.ajio.com/caprese-quilted-tote-bag/p/460821396_coral
Women Floral Print Tote Bag,CAPRESE,"₹1,679",No Rating,https://www.ajio.com/caprese-women-floral-print-tote-bag/p/467139752_tan
Tote Bag with Contrast Straps,CAPRESE,"₹1,443",3.7,https://www.ajio.com/caprese-tote-bag-with-contrast-straps/p/469062900_tan
Sling Bag with Printed Handles,CAPRESE,"₹1,435",3.5,https://www.ajio.com/caprese-sling-bag-with-printed-handles/p/469062884_grey
Patent Round Sling Bag with Rivet Embellishment,Berrypeckers,₹540,No Rating,https://www.ajio.com/berrypeckers-patent-round-sling-bag-with-rivet-embellishment/p/469134812_cherry
Shoulder Bag with Braids,CAPRESE,"₹1,320",3,https://www.ajio.com/caprese-shoulder-bag-with-braids/p/469062891_yellow
Colourblock Tote Bag with Metal Logo Accent,Berrypeckers,₹600,3.3,https://www.ajio.com/berrypeckers-colourblock-tote-bag-with-metal-logo-accent/p/469134795_cherry
Sling Bag with Detachable Chain Strap,Berrypeckers,₹560,2.5,https://www.ajio.com/berrypeckers-sling-bag-with-detachable-chain-strap/p/469134787_brown
Sling Bag with Detachable Chain Strap,Berrypeckers,₹560,No Rating,https://www.ajio.com/berrypeckers-sling-bag-with-detachable-chain-strap/p/469134785_gray
Women Striped Tote Bag with Zip Closure ,CAPRESE,"₹3,299",No Rating,https://www.ajio.com/caprese-women-striped-tote-bag-with-zip-closure-/p/467312515_orange
Women Satchel Bag with Metal Accent ,CAPRESE,"₹3,299",No Rating,https://www.ajio.com/caprese-women-satchel-bag-with-metal-accent-/p/467337034_beige
Women Printed Tote Bag with Zip Closure ,CAPRESE,"₹1,557",No Rating,https://www.ajio.com/caprese-women-printed-tote-bag-with-zip-closure-/p/467336976_pink
Sling Bag with Metal Logo,Berrypeckers,₹660,No Rating,https://www.ajio.com/berrypeckers-sling-bag-with-metal-logo/p/469385527_black
Women Sling Bag with External Zip Pocket,CAPRESE,"₹1,049",No Rating,https://www.ajio.com/caprese-women-sling-bag-with-external-zip-pocket/p/469520307_turquoise
Women Printed Sling Bag with Metal Accent,CAPRESE,"₹1,039",No Rating,https://www.ajio.com/caprese-women-printed-sling-bag-with-metal-accent/p/467229552_brown
Women Handbag with Carry Handles,CAPRESE,"₹1,609",No Rating,https://www.ajio.com/caprese-women-handbag-with-carry-handles/p/467096072_tan
Shoulder Bag with Detachable Strap,CAPRESE,"₹2,320",No Rating,https://www.ajio.com/caprese-shoulder-bag-with-detachable-strap/p/469277892_green
Colourblock Shoulder Bag with Zip Closure,CAPRESE,"₹1,540",No Rating,https://www.ajio.com/caprese-colourblock-shoulder-bag-with-zip-closure/p/469278075_camel
Tote Bag with Metallic Logo Applique,Berrypeckers,₹690,No Rating,https://www.ajio.com/berrypeckers-tote-bag-with-metallic-logo-applique/p/469299881_peach
Quilted Satchel Bag,Berrypeckers,₹720,No Rating,https://www.ajio.com/berrypeckers-quilted-satchel-bag/p/469385487_mustard
Colourblock Sling Bag with Zip Closure,CAPRESE,"₹1,680",No Rating,https://www.ajio.com/caprese-colourblock-sling-bag-with-zip-closure/p/469202678_red
Embellished Sling Bag with Chain Strap,Berrypeckers,₹525,No Rating,https://www.ajio.com/berrypeckers-embellished-sling-bag-with-chain-strap/p/469455901_nude
Women Leaf Print Sling Bag,CAPRESE,"₹1,049",No Rating,https://www.ajio.com/caprese-women-leaf-print-sling-bag/p/4933853550_multi
Women Colourblock Tote Bag,CAPRESE,"₹1,399",No Rating,https://www.ajio.com/caprese-women-colourblock-tote-bag/p/4933853770_multi
Women Tote Bag with Metal Logo Accent,CAPRESE,"₹1,079",No Rating,https://www.ajio.com/caprese-women-tote-bag-with-metal-logo-accent/p/4933853760_multi
Colourblock Tote Bag with Detachable Sling Strap,ELLE,"₹4,390",No Rating,https://www.ajio.com/elle-colourblock-tote-bag-with-detachable-sling-strap/p/460832009_beige
Women Croc-Embossed Satchel Bag with Zip Closure,CAPRESE,"₹3,799",No Rating,https://www.ajio.com/caprese-women-croc-embossed-satchel-bag-with-zip-closure/p/467230231_pink
Women Quilted Tote Bag with Zip Closure ,CAPRESE,"₹3,299",No Rating,https://www.ajio.com/caprese-women-quilted-tote-bag-with-zip-closure-/p/467337051_yellow
Women Sling Bag with Metal Accent,CAPRESE,"₹1,393",No Rating,https://www.ajio.com/caprese-women-sling-bag-with-metal-accent/p/467336949_green
Women Satchel Bag with Metal Accent,CAPRESE,"₹2,449",No Rating,https://www.ajio.com/caprese-women-satchel-bag-with-metal-accent/p/467230234_red
Women Satchel Bag with Metal Accent,CAPRESE,"₹2,969",No Rating,https://www.ajio.com/caprese-women-satchel-bag-with-metal-accent/p/467230245_pink
Reptilian Print Fold-Over Sling Bag,Berrypeckers,₹600,2,https://www.ajio.com/berrypeckers-reptilian-print-fold-over-sling-bag/p/460658949_brown
Tote Bag with Sling Strap,Berrypeckers,₹577,No Rating,https://www.ajio.com/berrypeckers-tote-bag-with-sling-strap/p/460658966_seagreen
Slingbag with Chain Strap,CAPRESE,"₹4,499",4.7,https://www.ajio.com/caprese-slingbag-with-chain-strap/p/460821584_burgundy
Shoulder Bag with Rivets,CAPRESE,"₹1,435",3.3,https://www.ajio.com/caprese-shoulder-bag-with-rivets/p/460892147_orange
Snake-Skin Pattern Sling Bag,Berrypeckers,₹540,No Rating,https://www.ajio.com/berrypeckers-snake-skin-pattern-sling-bag/p/460658960_pink
Snakeskin Print Sling Bag with Chain Strap,Berrypeckers,₹560,1.3,https://www.ajio.com/berrypeckers-snakeskin-print-sling-bag-with-chain-strap/p/460934122_darkred
Reptilian Pattern Sling Bag,Berrypeckers,₹540,1.7,https://www.ajio.com/berrypeckers-reptilian-pattern-sling-bag/p/460833842_brown
Women Sling Bag with Adjustable Strap,CAPRESE,₹895,No Rating,https://www.ajio.com/caprese-women-sling-bag-with-adjustable-strap/p/4933853370_multi
Women Quilted Shoulder Handbag,Berrypeckers,₹960,No Rating,https://www.ajio.com/berrypeckers-women-quilted-shoulder-handbag/p/466810876_gold
Colourblock Shoulder Bag,CAPRESE,"₹1,505",3.7,https://www.ajio.com/caprese-colourblock-shoulder-bag/p/469062886_yellow
Women Floral Print Sling Bag with Zip Closure,CAPRESE,"₹1,311",No Rating,https://www.ajio.com/caprese-women-floral-print-sling-bag-with-zip-closure/p/467337015_maroon
Women Colourblock Satchel Bag with Detachable Strap,CAPRESE,"₹3,499",No Rating,https://www.ajio.com/caprese-women-colourblock-satchel-bag-with-detachable-strap/p/467337027_red
Patent Round Sling Bag with Rivet Embellishment,Berrypeckers,₹540,No Rating,https://www.ajio.com/berrypeckers-patent-round-sling-bag-with-rivet-embellishment/p/469134816_cream
Women Colourblock Satchel Bag with Adjustable Strap,CAPRESE,"₹3,499",No Rating,https://www.ajio.com/caprese-women-colourblock-satchel-bag-with-adjustable-strap/p/467337028_black
Women Striped Tote Bag with Zip Closure ,CAPRESE,"₹3,299",No Rating,https://www.ajio.com/caprese-women-striped-tote-bag-with-zip-closure-/p/467337059_blue
Shoulder Bag with Zipper Closure,Berrypeckers,₹600,3,https://www.ajio.com/berrypeckers-shoulder-bag-with-zipper-closure/p/469299911_peach
Quilted Sling Bag with Detachable Strap,Berrypeckers,₹720,No Rating,https://www.ajio.com/berrypeckers-quilted-sling-bag-with-detachable-strap/p/469385485_pink
Patent Round Sling Bag with Rivet Embellishment,Berrypeckers,₹630,5,https://www.ajio.com/berrypeckers-patent-round-sling-bag-with-rivet-embellishment/p/469134813_duskygreen
Women Typographic Print Sling Bag with Chain Strap,CAPRESE,"₹1,393",No Rating,https://www.ajio.com/caprese-women-typographic-print-sling-bag-with-chain-strap/p/467340918_maroon
Women Colourblock Satchel Bag,CAPRESE,"₹3,499",No Rating,https://www.ajio.com/caprese-women-colourblock-satchel-bag/p/467337022_blue
Checked Shoulder Bag with Metal Accent Logo,Berrypeckers,₹525,No Rating,https://www.ajio.com/berrypeckers-checked-shoulder-bag-with-metal-accent-logo/p/469455878_brown
Shoulder Bag with Metal Logo Accent,Berrypeckers,₹660,No Rating,https://www.ajio.com/berrypeckers-shoulder-bag-with-metal-logo-accent/p/469455864_gold
Women Animal Print Tote Bag,CAPRESE,"₹1,049",No Rating,https://www.ajio.com/caprese-women-animal-print-tote-bag/p/4933853540_multi
Shoulder Bag with Detachable Strap,CAPRESE,"₹4,799",No Rating,https://www.ajio.com/caprese-shoulder-bag-with-detachable-strap/p/4929003170_multi
Women Tote Bag with Applique,CAPRESE,"₹1,399",No Rating,https://www.ajio.com/caprese-women-tote-bag-with-applique/p/469520282_turquoise
Women Animal Print Sling Bag,CAPRESE,"₹1,049",No Rating,https://www.ajio.com/caprese-women-animal-print-sling-bag/p/4933853530_multi
Women Printed Sling Bag,CAPRESE,"₹1,049",No Rating,https://www.ajio.com/caprese-women-printed-sling-bag/p/4933853380_multi
Women Printed Sling Bag with Metal Accent  ,CAPRESE,"₹1,393",No Rating,https://www.ajio.com/caprese-women-printed-sling-bag-with-metal-accent-/p/467336965_brown
Women Tote Bag with Detachable Strap    ,CAPRESE,"₹3,299",No Rating,https://www.ajio.com/caprese-women-tote-bag-with-detachable-strap--/p/467312520_pink
Women Striped Tote Bag with Zip Closure ,CAPRESE,"₹3,299",No Rating,https://www.ajio.com/caprese-women-striped-tote-bag-with-zip-closure-/p/467337061_green
Women Satchel Bag with Detachable Strap,CAPRESE,"₹3,299",No Rating,https://www.ajio.com/caprese-women-satchel-bag-with-detachable-strap/p/467337030_red
Women Printed Sling Bag with Metal Accent  ,CAPRESE,"₹1,393",No Rating,https://www.ajio.com/caprese-women-printed-sling-bag-with-metal-accent-/p/467336969_blue
Women Tote Bag with Zip Closure,CAPRESE,"₹2,449",No Rating,https://www.ajio.com/caprese-women-tote-bag-with-zip-closure/p/467301574_yellow
Women Embroidered Sling Bag with Metal Accent,CAPRESE,"₹1,393",No Rating,https://www.ajio.com/caprese-women-embroidered-sling-bag-with-metal-accent/p/467230230_green
Women Striped Tote Bag with Zip Closure,CAPRESE,"₹2,099",No Rating,https://www.ajio.com/caprese-women-striped-tote-bag-with-zip-closure/p/467230240_blue
Women Colourblock Sling Bag with Metal Accent,CAPRESE,"₹1,393",No Rating,https://www.ajio.com/caprese-women-colourblock-sling-bag-with-metal-accent/p/467230220_beige
Women Block Print Sling Bag with Adjustable Strap,CAPRESE,"₹1,393",No Rating,https://www.ajio.com/caprese-women-block-print-sling-bag-with-adjustable-strap/p/467230204_red
Women Striped Tote Bag with Zip Closure,CAPRESE,"₹2,999",No Rating,https://www.ajio.com/caprese-women-striped-tote-bag-with-zip-closure/p/467230258_green
Reptilian Print Fold-Over Sling Bag,Berrypeckers,₹525,No Rating,https://www.ajio.com/berrypeckers-reptilian-print-fold-over-sling-bag/p/460658948_black
Shimmery Slingbag with Chain Strap,Berrypeckers,₹540,No Rating,https://www.ajio.com/berrypeckers-shimmery-slingbag-with-chain-strap/p/460457658_black
Slingbag with Chain Strap,CAPRESE,"₹4,499",2.6,https://www.ajio.com/caprese-slingbag-with-chain-strap/p/460821822_grey
Sling Bag with Contrast Embellished Flap,Berrypeckers,₹630,No Rating,https://www.ajio.com/berrypeckers-sling-bag-with-contrast-embellished-flap/p/460348939_black
Textured Sling Bag,Berrypeckers,₹525,3.5,https://www.ajio.com/berrypeckers-textured-sling-bag/p/460833824_cherry
Shoulder Bag with Detachable Sling Strap,ELLE,"₹4,990",No Rating,https://www.ajio.com/elle-shoulder-bag-with-detachable-sling-strap/p/460832012_mustard
Tote Bag with Logo Applique,CAPRESE,"₹4,599",No Rating,https://www.ajio.com/caprese-tote-bag-with-logo-applique/p/460892160_black
Colourblock Shoulder Bag with Chain Strap,Berrypeckers,₹400,No Rating,https://www.ajio.com/berrypeckers-colourblock-shoulder-bag-with-chain-strap/p/460794076_gold
Women Sling Bag with Flap Closure,Aisna,"₹1,399",No Rating,https://www.ajio.com/aisna-women-sling-bag-with-flap-closure/p/467144840_pink
Women Sling Bag with Adjustable Strap,ELLE,"₹3,999",No Rating,https://www.ajio.com/elle-women-sling-bag-with-adjustable-strap/p/467177125_offwhite
Women Sling Bag with Flap Closure,Aisna,"₹1,399",No Rating,https://www.ajio.com/aisna-women-sling-bag-with-flap-closure/p/467144813_brown
Women Reptilian Pattern Tote Bag,Berrypeckers,₹960,No Rating,https://www.ajio.com/berrypeckers-women-reptilian-pattern-tote-bag/p/466810841_maroon
Women Reptilian Pattern Tote Bab,Berrypeckers,₹960,No Rating,https://www.ajio.com/berrypeckers-women-reptilian-pattern-tote-bab/p/466810826_green
Women Reptilian Pattern Tote Bag,Berrypeckers,₹960,No Rating,https://www.ajio.com/berrypeckers-women-reptilian-pattern-tote-bag/p/466810827_beige
Women Tote Bag with Double Handles ,CAPRESE,"₹3,299",No Rating,https://www.ajio.com/caprese-women-tote-bag-with-double-handles-/p/467312514_yellow
Quilted Tote Bag with Metal Logo Accent,Berrypeckers,₹990,3.4,https://www.ajio.com/berrypeckers-quilted-tote-bag-with-metal-logo-accent/p/469134789_silver
Women Typographic Print Tote Bag with Dual Handles,CAPRESE,"₹3,999",No Rating,https://www.ajio.com/caprese-women-typographic-print-tote-bag-with-dual-handles/p/467340932_black
Women Logo Embossed Sling Bag ,ELLE,"₹3,999",No Rating,https://www.ajio.com/elle-women-logo-embossed-sling-bag-/p/467094463_black
Shoulder Bag with Zipper Closure,Berrypeckers,₹600,3.6,https://www.ajio.com/berrypeckers-shoulder-bag-with-zipper-closure/p/469299907_mustard
Sling Bag with Metal Logo,Berrypeckers,₹660,No Rating,https://www.ajio.com/berrypeckers-sling-bag-with-metal-logo/p/469385531_green
Tote Bag with Handle,CAPRESE,"₹1,104",No Rating,https://www.ajio.com/caprese-tote-bag-with-handle/p/469202643_tan
Dual Handle Shoulder Bag,Berrypeckers,₹720,No Rating,https://www.ajio.com/berrypeckers-dual-handle-shoulder-bag/p/469385541_cherry
Women Tote Bag with Double Handles ,CAPRESE,"₹3,299",No Rating,https://www.ajio.com/caprese-women-tote-bag-with-double-handles-/p/467312516_khaki
Colourblock Tote Bag with Pull-Through Chain Straps,Berrypeckers,₹665,3,https://www.ajio.com/berrypeckers-colourblock-tote-bag-with-pull-through-chain-straps/p/460658940_tan
Embellished Tote Bag,ELLE,"₹3,599",No Rating,https://www.ajio.com/elle-embellished-tote-bag/p/460832021_red
Colourblock Shoulder Bag with Chain Strap,Berrypeckers,₹720,No Rating,https://www.ajio.com/berrypeckers-colourblock-shoulder-bag-with-chain-strap/p/460794079_gunmetal
Fold-Over Sling Bag,CAPRESE,₹675,No Rating,https://www.ajio.com/caprese-fold-over-sling-bag/p/450139335_beige
Women Sling Bag with Flap Closure,Aisna,"₹1,399",No Rating,https://www.ajio.com/aisna-women-sling-bag-with-flap-closure/p/467144784_green
Quilted Patent Tote Bag with Metal Logo Accent,Berrypeckers,₹990,3.1,https://www.ajio.com/berrypeckers-quilted-patent-tote-bag-with-metal-logo-accent/p/469134793_cherry
Tote Bag with Metallic Logo Applique,Berrypeckers,₹690,2.7,https://www.ajio.com/berrypeckers-tote-bag-with-metallic-logo-applique/p/469299885_gray
Panelled Shoulder Bag,Berrypeckers,₹660,No Rating,https://www.ajio.com/berrypeckers-panelled-shoulder-bag/p/469455865_cherry
Women Reptilian Pattern Tote Bag,Berrypeckers,₹960,No Rating,https://www.ajio.com/berrypeckers-women-reptilian-pattern-tote-bag/p/466810838_peach
Reptilian Pattern Tote Bag,Berrypeckers,₹860,3,https://www.ajio.com/berrypeckers-reptilian-pattern-tote-bag/p/460667860_green
Sling Bag with Tassels,Berrypeckers,₹560,No Rating,https://www.ajio.com/berrypeckers-sling-bag-with-tassels/p/469299949_beige
Women Striped Tote Bag with Zip Closure ,CAPRESE,"₹2,999",No Rating,https://www.ajio.com/caprese-women-striped-tote-bag-with-zip-closure-/p/467337053_orange
Patent Round Sling Bag with Rivet Embellishment,Berrypeckers,₹540,No Rating,https://www.ajio.com/berrypeckers-patent-round-sling-bag-with-rivet-embellishment/p/469134815_peach
Women Satchel Bag with Metal Accent,CAPRESE,"₹2,449",No Rating,https://www.ajio.com/caprese-women-satchel-bag-with-metal-accent/p/467230241_black
Sling Bag with Metal Logo,Berrypeckers,₹660,No Rating,https://www.ajio.com/berrypeckers-sling-bag-with-metal-logo/p/469385529_cherry
Tote Bag with Sling Strap,Berrypeckers,₹577,No Rating,https://www.ajio.com/berrypeckers-tote-bag-with-sling-strap/p/460658967_pink
Panelled Shoulder Bag with Heart Charm,Aisna,₹594,2.7,https://www.ajio.com/aisna-panelled-shoulder-bag-with-heart-charm/p/469161813_tan
Sling Bag with Metal Logo,Berrypeckers,₹660,No Rating,https://www.ajio.com/berrypeckers-sling-bag-with-metal-logo/p/469385533_beige
Metal-Studded Shoulder Bag,Berrypeckers,₹660,No Rating,https://www.ajio.com/berrypeckers-metal-studded-shoulder-bag/p/469455861_green
Panelled Shoulder Bag,Berrypeckers,₹900,3.5,https://www.ajio.com/berrypeckers-panelled-shoulder-bag/p/460833840_cherry
Women Sling Bag with Flap Closure,Aisna,"₹1,399",No Rating,https://www.ajio.com/aisna-women-sling-bag-with-flap-closure/p/467144859_blue
Women Sling Bag with Flap Closure,Aisna,"₹1,399",No Rating,https://www.ajio.com/aisna-women-sling-bag-with-flap-closure/p/467144800_grey
Women Sling Bag with Flap Closure,Aisna,"₹1,399",No Rating,https://www.ajio.com/aisna-women-sling-bag-with-flap-closure/p/467144858_black
Women Tresna Embroidered Sling Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-sling-bag/p/4933894770_multi
Women Satchel Bag with Metal Accent,CAPRESE,"₹3,499",No Rating,https://www.ajio.com/caprese-women-satchel-bag-with-metal-accent/p/467230247_blue
Backpack with Front Zip Pocket,CAPRESE,"₹3,119",3,https://www.ajio.com/caprese-backpack-with-front-zip-pocket/p/460354754_green
Aurilia Textured Sling Bag with Flap Closure,CAPRESE,"₹1,330",No Rating,https://www.ajio.com/caprese-aurilia-textured-sling-bag-with-flap-closure/p/460512848_tan
Satchel with Detachable Strap,CAPRESE,"₹1,330",3.3,https://www.ajio.com/caprese-satchel-with-detachable-strap/p/469277932_coral
Solid Sling Bag,ELLE,"₹2,000",No Rating,https://www.ajio.com/elle-solid-sling-bag/p/466816806_black
Women Square Shoulder Bag with Detachable Strap,ELLE,"₹3,999",No Rating,https://www.ajio.com/elle-women-square-shoulder-bag-with-detachable-strap/p/467151095_black
Reptilian Pattern Shoulder Bag with Detachable Strap,ELLE,"₹4,190",No Rating,https://www.ajio.com/elle-reptilian-pattern-shoulder-bag-with-detachable-strap/p/460666778_peach
Satchel Bag with Detachable Strap,CAPRESE,"₹1,380",No Rating,https://www.ajio.com/caprese-satchel-bag-with-detachable-strap/p/469202649_lightbrown
Tote Bag with Double Handle,CAPRESE,"₹2,100",2.5,https://www.ajio.com/caprese-tote-bag-with-double-handle/p/469202690_brown
Croc-Embossed Sling Bag,CAPRESE,"₹2,699",4.5,https://www.ajio.com/caprese-croc-embossed-sling-bag/p/469446127_olive
Printed Tote Bag,CAPRESE,"₹1,610",No Rating,https://www.ajio.com/caprese-printed-tote-bag/p/450139358_print
Kushi Textured Satchel Bag with Embellishments,CAPRESE,"₹1,400",No Rating,https://www.ajio.com/caprese-kushi-textured-satchel-bag-with-embellishments/p/460512854_pink
Textured Shoulder Bag with Front Zipper,CAPRESE,"₹5,199",No Rating,https://www.ajio.com/caprese-textured-shoulder-bag-with-front-zipper/p/460512909_pink
Women Tresna Embroidered Shoulder Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-shoulder-bag/p/4933894650_multi
Women Tresna Embroidered Crossbody Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-crossbody-bag/p/4933894810_multi
Women Tresna Embroidered Sling Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-sling-bag/p/4933894750_multi
Women Tresna Embroidered Shoulder Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-shoulder-bag/p/4933894670_multi
Women Tresna Embroidered Sling Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-sling-bag/p/4933894780_multi
Women Tresna Embroidered Shoulder Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-shoulder-bag/p/4933894660_multi
Women Tresna Embroidered Sling Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-sling-bag/p/4933894790_multi
Women Tresna Embroidered Sling Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-sling-bag/p/4933894760_multi
"Women Tresna Embroidered 15"" Messenger Laptop Bag",CAPRESE,"₹2,799",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-15-messenger-laptop-bag/p/4933895060_multi
Women Tresna Embroidered Sling Bag,CAPRESE,"₹1,519",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-sling-bag/p/4933894830_multi
Women Tresna Embroidered Tote Bag,CAPRESE,"₹2,399",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-tote-bag/p/4933895390_multi
Women Tresna Embroidered Sling Bag,CAPRESE,"₹1,519",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-sling-bag/p/4933894850_multi
Women Tresna Embroidered Sling Bag,CAPRESE,"₹1,999",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-sling-bag/p/4933894800_multi
"Women Tresna Embroidered 15"" Messenger Laptop Bag",CAPRESE,"₹2,799",No Rating,https://www.ajio.com/caprese-women-tresna-embroidered-15-messenger-laptop-bag/p/4933895070_multi
Women Embellished Sling Bag,CAPRESE,₹930,No Rating,https://www.ajio.com/caprese-women-embellished-sling-bag/p/450116980_black
